"Estado","Semana_Epidemiologica","Anio","n","fecha","year","epiweek","month","normalized_year"
"CIUDAD DE MÉXICO",32,2022,3,"2022-08-07",2022,32,8,7
"COAHUILA",32,2022,8,"2022-08-07",2022,32,8,7
"COLIMA",32,2022,16,"2022-08-07",2022,32,8,7
"DURANGO",32,2022,1,"2022-08-07",2022,32,8,7
"GUANAJUATO",32,2022,5,"2022-08-07",2022,32,8,7
"GUERRERO",32,2022,101,"2022-08-07",2022,32,8,7
"HIDALGO",32,2022,1,"2022-08-07",2022,32,8,7
"JALISCO",32,2022,90,"2022-08-07",2022,32,8,7
"MICHOACÁN",32,2022,30,"2022-08-07",2022,32,8,7
"MORELOS",32,2022,86,"2022-08-07",2022,32,8,7
"MÉXICO",32,2022,103,"2022-08-07",2022,32,8,7
"NAYARIT",32,2022,19,"2022-08-07",2022,32,8,7
"NUEVO LEÓN",32,2022,11,"2022-08-07",2022,32,8,7
"OAXACA",32,2022,168,"2022-08-07",2022,32,8,7
"PUEBLA",32,2022,18,"2022-08-07",2022,32,8,7
"QUERÉTARO",32,2022,3,"2022-08-07",2022,32,8,7
"QUINTANA ROO",32,2022,53,"2022-08-07",2022,32,8,7
"SAN LUIS POTOSÍ",32,2022,4,"2022-08-07",2022,32,8,7
"SINALOA",32,2022,29,"2022-08-07",2022,32,8,7
"SONORA",32,2022,53,"2022-08-07",2022,32,8,7
"TABASCO",32,2022,76,"2022-08-07",2022,32,8,7
"TAMAULIPAS",32,2022,8,"2022-08-07",2022,32,8,7
"VERACRUZ",32,2022,171,"2022-08-07",2022,32,8,7
"YUCATÁN",32,2022,35,"2022-08-07",2022,32,8,7
"BAJA CALIFORNIA",32,2023,8,"2023-08-06",2023,32,8,8
"BAJA CALIFORNIA SUR",32,2023,11,"2023-08-06",2023,32,8,8
"CAMPECHE",32,2023,72,"2023-08-06",2023,32,8,8
"CHIAPAS",32,2023,485,"2023-08-06",2023,32,8,8
"CIUDAD DE MÉXICO",32,2023,14,"2023-08-06",2023,32,8,8
"COAHUILA",32,2023,14,"2023-08-06",2023,32,8,8
"COLIMA",32,2023,66,"2023-08-06",2023,32,8,8
"GUANAJUATO",32,2023,35,"2023-08-06",2023,32,8,8
"GUERRERO",32,2023,352,"2023-08-06",2023,32,8,8
"HIDALGO",32,2023,12,"2023-08-06",2023,32,8,8
"JALISCO",32,2023,235,"2023-08-06",2023,32,8,8
"MICHOACÁN",32,2023,92,"2023-08-06",2023,32,8,8
"MORELOS",32,2023,723,"2023-08-06",2023,32,8,8
"MÉXICO",32,2023,50,"2023-08-06",2023,32,8,8
"NAYARIT",32,2023,24,"2023-08-06",2023,32,8,8
"NUEVO LEÓN",32,2023,42,"2023-08-06",2023,32,8,8
"OAXACA",32,2023,905,"2023-08-06",2023,32,8,8
"PUEBLA",32,2023,349,"2023-08-06",2023,32,8,8
"QUERÉTARO",32,2023,6,"2023-08-06",2023,32,8,8
"QUINTANA ROO",32,2023,674,"2023-08-06",2023,32,8,8
"SAN LUIS POTOSÍ",32,2023,31,"2023-08-06",2023,32,8,8
"SINALOA",32,2023,17,"2023-08-06",2023,32,8,8
"SONORA",32,2023,9,"2023-08-06",2023,32,8,8
"TABASCO",32,2023,109,"2023-08-06",2023,32,8,8
"TAMAULIPAS",32,2023,28,"2023-08-06",2023,32,8,8
"TLAXCALA",32,2023,2,"2023-08-06",2023,32,8,8
"VERACRUZ",32,2023,1139,"2023-08-06",2023,32,8,8
"YUCATÁN",32,2023,1675,"2023-08-06",2023,32,8,8
"ZACATECAS",32,2023,1,"2023-08-06",2023,32,8,8
"AGUASCALIENTES",32,2024,37,"2024-08-04",2024,32,8,9
"BAJA CALIFORNIA",32,2024,13,"2024-08-04",2024,32,8,9
"BAJA CALIFORNIA SUR",32,2024,172,"2024-08-04",2024,32,8,9
"CAMPECHE",32,2024,129,"2024-08-04",2024,32,8,9
"CHIAPAS",32,2024,678,"2024-08-04",2024,32,8,9
"CHIHUAHUA",32,2024,6,"2024-08-04",2024,32,8,9
"CIUDAD DE MÉXICO",32,2024,34,"2024-08-04",2024,32,8,9
"COAHUILA",32,2024,315,"2024-08-04",2024,32,8,9
"COLIMA",32,2024,1142,"2024-08-04",2024,32,8,9
"DURANGO",32,2024,55,"2024-08-04",2024,32,8,9
"GUANAJUATO",32,2024,512,"2024-08-04",2024,32,8,9
"GUERRERO",32,2024,1295,"2024-08-04",2024,32,8,9
"HIDALGO",32,2024,99,"2024-08-04",2024,32,8,9
"JALISCO",32,2024,1726,"2024-08-04",2024,32,8,9
"MICHOACÁN",32,2024,953,"2024-08-04",2024,32,8,9
"MORELOS",32,2024,1651,"2024-08-04",2024,32,8,9
"MÉXICO",32,2024,293,"2024-08-04",2024,32,8,9
"NAYARIT",32,2024,1378,"2024-08-04",2024,32,8,9
"NUEVO LEÓN",32,2024,1208,"2024-08-04",2024,32,8,9
"OAXACA",32,2024,1007,"2024-08-04",2024,32,8,9
"PUEBLA",32,2024,664,"2024-08-04",2024,32,8,9
"QUERÉTARO",32,2024,230,"2024-08-04",2024,32,8,9
"QUINTANA ROO",32,2024,235,"2024-08-04",2024,32,8,9
"SAN LUIS POTOSÍ",32,2024,511,"2024-08-04",2024,32,8,9
"SINALOA",32,2024,228,"2024-08-04",2024,32,8,9
"SONORA",32,2024,19,"2024-08-04",2024,32,8,9
"TABASCO",32,2024,330,"2024-08-04",2024,32,8,9
"TAMAULIPAS",32,2024,505,"2024-08-04",2024,32,8,9
"TLAXCALA",32,2024,2,"2024-08-04",2024,32,8,9
"VERACRUZ",32,2024,734,"2024-08-04",2024,32,8,9
"YUCATÁN",32,2024,211,"2024-08-04",2024,32,8,9
"ZACATECAS",32,2024,9,"2024-08-04",2024,32,8,9
"BAJA CALIFORNIA SUR",33,2020,6,"2020-08-09",2020,33,8,5
"CAMPECHE",33,2020,10,"2020-08-09",2020,33,8,5
"CHIAPAS",33,2020,34,"2020-08-09",2020,33,8,5
"CIUDAD DE MÉXICO",33,2020,3,"2020-08-09",2020,33,8,5
"COAHUILA",33,2020,52,"2020-08-09",2020,33,8,5
"COLIMA",33,2020,34,"2020-08-09",2020,33,8,5
"DURANGO",33,2020,9,"2020-08-09",2020,33,8,5
"GUANAJUATO",33,2020,20,"2020-08-09",2020,33,8,5
"GUERRERO",33,2020,151,"2020-08-09",2020,33,8,5
"HIDALGO",33,2020,70,"2020-08-09",2020,33,8,5
"JALISCO",33,2020,635,"2020-08-09",2020,33,8,5
"MICHOACÁN",33,2020,249,"2020-08-09",2020,33,8,5
"MORELOS",33,2020,126,"2020-08-09",2020,33,8,5
"MÉXICO",33,2020,21,"2020-08-09",2020,33,8,5
"NAYARIT",33,2020,127,"2020-08-09",2020,33,8,5
"NUEVO LEÓN",33,2020,45,"2020-08-09",2020,33,8,5
"OAXACA",33,2020,88,"2020-08-09",2020,33,8,5
"PUEBLA",33,2020,204,"2020-08-09",2020,33,8,5
"QUERÉTARO",33,2020,31,"2020-08-09",2020,33,8,5
"QUINTANA ROO",33,2020,27,"2020-08-09",2020,33,8,5
"SAN LUIS POTOSÍ",33,2020,199,"2020-08-09",2020,33,8,5
"SINALOA",33,2020,15,"2020-08-09",2020,33,8,5
"SONORA",33,2020,1,"2020-08-09",2020,33,8,5
"TABASCO",33,2020,10,"2020-08-09",2020,33,8,5
"TAMAULIPAS",33,2020,260,"2020-08-09",2020,33,8,5
"VERACRUZ",33,2020,94,"2020-08-09",2020,33,8,5
"YUCATÁN",33,2020,14,"2020-08-09",2020,33,8,5
"BAJA CALIFORNIA",33,2021,1,"2021-08-15",2021,33,8,6
"BAJA CALIFORNIA SUR",33,2021,6,"2021-08-15",2021,33,8,6
"CAMPECHE",33,2021,3,"2021-08-15",2021,33,8,6
"CHIAPAS",33,2021,25,"2021-08-15",2021,33,8,6
"CIUDAD DE MÉXICO",33,2021,1,"2021-08-15",2021,33,8,6
"COAHUILA",33,2021,7,"2021-08-15",2021,33,8,6
"COLIMA",33,2021,15,"2021-08-15",2021,33,8,6
"GUANAJUATO",33,2021,5,"2021-08-15",2021,33,8,6
"GUERRERO",33,2021,62,"2021-08-15",2021,33,8,6
"HIDALGO",33,2021,4,"2021-08-15",2021,33,8,6
"JALISCO",33,2021,144,"2021-08-15",2021,33,8,6
"MICHOACÁN",33,2021,38,"2021-08-15",2021,33,8,6
"MORELOS",33,2021,120,"2021-08-15",2021,33,8,6
"MÉXICO",33,2021,23,"2021-08-15",2021,33,8,6
"NAYARIT",33,2021,14,"2021-08-15",2021,33,8,6
"NUEVO LEÓN",33,2021,31,"2021-08-15",2021,33,8,6
"OAXACA",33,2021,134,"2021-08-15",2021,33,8,6
"PUEBLA",33,2021,46,"2021-08-15",2021,33,8,6
"QUINTANA ROO",33,2021,10,"2021-08-15",2021,33,8,6
"SAN LUIS POTOSÍ",33,2021,48,"2021-08-15",2021,33,8,6
"SINALOA",33,2021,16,"2021-08-15",2021,33,8,6
"SONORA",33,2021,6,"2021-08-15",2021,33,8,6
"TABASCO",33,2021,18,"2021-08-15",2021,33,8,6
"TAMAULIPAS",33,2021,31,"2021-08-15",2021,33,8,6
"TLAXCALA",33,2021,1,"2021-08-15",2021,33,8,6
"VERACRUZ",33,2021,92,"2021-08-15",2021,33,8,6
"YUCATÁN",33,2021,4,"2021-08-15",2021,33,8,6
"BAJA CALIFORNIA",33,2022,2,"2022-08-14",2022,33,8,7
"BAJA CALIFORNIA SUR",33,2022,3,"2022-08-14",2022,33,8,7
"CAMPECHE",33,2022,15,"2022-08-14",2022,33,8,7
"CHIAPAS",33,2022,125,"2022-08-14",2022,33,8,7
"CHIHUAHUA",33,2022,1,"2022-08-14",2022,33,8,7
"CIUDAD DE MÉXICO",33,2022,4,"2022-08-14",2022,33,8,7
"COAHUILA",33,2022,31,"2022-08-14",2022,33,8,7
"COLIMA",33,2022,16,"2022-08-14",2022,33,8,7
"DURANGO",33,2022,1,"2022-08-14",2022,33,8,7
"GUANAJUATO",33,2022,4,"2022-08-14",2022,33,8,7
"GUERRERO",33,2022,115,"2022-08-14",2022,33,8,7
"JALISCO",33,2022,98,"2022-08-14",2022,33,8,7
"MICHOACÁN",33,2022,43,"2022-08-14",2022,33,8,7
"MORELOS",33,2022,78,"2022-08-14",2022,33,8,7
"MÉXICO",33,2022,135,"2022-08-14",2022,33,8,7
"NAYARIT",33,2022,15,"2022-08-14",2022,33,8,7
"NUEVO LEÓN",33,2022,15,"2022-08-14",2022,33,8,7
"OAXACA",33,2022,193,"2022-08-14",2022,33,8,7
"PUEBLA",33,2022,16,"2022-08-14",2022,33,8,7
"QUINTANA ROO",33,2022,56,"2022-08-14",2022,33,8,7
"SAN LUIS POTOSÍ",33,2022,4,"2022-08-14",2022,33,8,7
"SINALOA",33,2022,50,"2022-08-14",2022,33,8,7
"SONORA",33,2022,138,"2022-08-14",2022,33,8,7
"TABASCO",33,2022,94,"2022-08-14",2022,33,8,7
"TAMAULIPAS",33,2022,8,"2022-08-14",2022,33,8,7
"TLAXCALA",33,2022,2,"2022-08-14",2022,33,8,7
"VERACRUZ",33,2022,187,"2022-08-14",2022,33,8,7
"YUCATÁN",33,2022,37,"2022-08-14",2022,33,8,7
"ZACATECAS",33,2022,1,"2022-08-14",2022,33,8,7
"BAJA CALIFORNIA",33,2023,3,"2023-08-13",2023,33,8,8
"BAJA CALIFORNIA SUR",33,2023,13,"2023-08-13",2023,33,8,8
"CAMPECHE",33,2023,107,"2023-08-13",2023,33,8,8
"CHIAPAS",33,2023,588,"2023-08-13",2023,33,8,8
"CHIHUAHUA",33,2023,2,"2023-08-13",2023,33,8,8
"CIUDAD DE MÉXICO",33,2023,17,"2023-08-13",2023,33,8,8
"COAHUILA",33,2023,11,"2023-08-13",2023,33,8,8
"COLIMA",33,2023,76,"2023-08-13",2023,33,8,8
"DURANGO",33,2023,1,"2023-08-13",2023,33,8,8
"GUANAJUATO",33,2023,33,"2023-08-13",2023,33,8,8
"GUERRERO",33,2023,362,"2023-08-13",2023,33,8,8
"HIDALGO",33,2023,14,"2023-08-13",2023,33,8,8
"JALISCO",33,2023,252,"2023-08-13",2023,33,8,8
"MICHOACÁN",33,2023,107,"2023-08-13",2023,33,8,8
"MORELOS",33,2023,1105,"2023-08-13",2023,33,8,8
"MÉXICO",33,2023,78,"2023-08-13",2023,33,8,8
"NAYARIT",33,2023,28,"2023-08-13",2023,33,8,8
"NUEVO LEÓN",33,2023,28,"2023-08-13",2023,33,8,8
"OAXACA",33,2023,886,"2023-08-13",2023,33,8,8
"PUEBLA",33,2023,359,"2023-08-13",2023,33,8,8
"QUERÉTARO",33,2023,6,"2023-08-13",2023,33,8,8
"QUINTANA ROO",33,2023,705,"2023-08-13",2023,33,8,8
"SAN LUIS POTOSÍ",33,2023,68,"2023-08-13",2023,33,8,8
"SINALOA",33,2023,31,"2023-08-13",2023,33,8,8
"SONORA",33,2023,11,"2023-08-13",2023,33,8,8
"TABASCO",33,2023,153,"2023-08-13",2023,33,8,8
"TAMAULIPAS",33,2023,25,"2023-08-13",2023,33,8,8
"TLAXCALA",33,2023,3,"2023-08-13",2023,33,8,8
"VERACRUZ",33,2023,1460,"2023-08-13",2023,33,8,8
"YUCATÁN",33,2023,1969,"2023-08-13",2023,33,8,8
"ZACATECAS",33,2023,2,"2023-08-13",2023,33,8,8
"AGUASCALIENTES",33,2024,47,"2024-08-11",2024,33,8,9
"BAJA CALIFORNIA",33,2024,12,"2024-08-11",2024,33,8,9
"BAJA CALIFORNIA SUR",33,2024,172,"2024-08-11",2024,33,8,9
"CAMPECHE",33,2024,131,"2024-08-11",2024,33,8,9
"CHIAPAS",33,2024,747,"2024-08-11",2024,33,8,9
"CHIHUAHUA",33,2024,6,"2024-08-11",2024,33,8,9
"CIUDAD DE MÉXICO",33,2024,27,"2024-08-11",2024,33,8,9
"COAHUILA",33,2024,435,"2024-08-11",2024,33,8,9
"COLIMA",33,2024,1161,"2024-08-11",2024,33,8,9
"DURANGO",33,2024,77,"2024-08-11",2024,33,8,9
"GUANAJUATO",33,2024,510,"2024-08-11",2024,33,8,9
"GUERRERO",33,2024,1399,"2024-08-11",2024,33,8,9
"HIDALGO",33,2024,71,"2024-08-11",2024,33,8,9
"JALISCO",33,2024,1952,"2024-08-11",2024,33,8,9
"MICHOACÁN",33,2024,991,"2024-08-11",2024,33,8,9
"MORELOS",33,2024,1548,"2024-08-11",2024,33,8,9
"MÉXICO",33,2024,333,"2024-08-11",2024,33,8,9
"NAYARIT",33,2024,1670,"2024-08-11",2024,33,8,9
"NUEVO LEÓN",33,2024,1556,"2024-08-11",2024,33,8,9
"OAXACA",33,2024,950,"2024-08-11",2024,33,8,9
"PUEBLA",33,2024,786,"2024-08-11",2024,33,8,9
"QUERÉTARO",33,2024,231,"2024-08-11",2024,33,8,9
"QUINTANA ROO",33,2024,219,"2024-08-11",2024,33,8,9
"SAN LUIS POTOSÍ",33,2024,513,"2024-08-11",2024,33,8,9
"SINALOA",33,2024,268,"2024-08-11",2024,33,8,9
"SONORA",33,2024,37,"2024-08-11",2024,33,8,9
"TABASCO",33,2024,332,"2024-08-11",2024,33,8,9
"TAMAULIPAS",33,2024,588,"2024-08-11",2024,33,8,9
"TLAXCALA",33,2024,1,"2024-08-11",2024,33,8,9
"VERACRUZ",33,2024,882,"2024-08-11",2024,33,8,9
"YUCATÁN",33,2024,221,"2024-08-11",2024,33,8,9
"ZACATECAS",33,2024,40,"2024-08-11",2024,33,8,9
"AGUASCALIENTES",34,2020,1,"2020-08-16",2020,34,8,5
"BAJA CALIFORNIA SUR",34,2020,1,"2020-08-16",2020,34,8,5
"CAMPECHE",34,2020,10,"2020-08-16",2020,34,8,5
"CHIAPAS",34,2020,33,"2020-08-16",2020,34,8,5
"CIUDAD DE MÉXICO",34,2020,5,"2020-08-16",2020,34,8,5
"COAHUILA",34,2020,64,"2020-08-16",2020,34,8,5
"COLIMA",34,2020,49,"2020-08-16",2020,34,8,5
"DURANGO",34,2020,17,"2020-08-16",2020,34,8,5
"GUANAJUATO",34,2020,25,"2020-08-16",2020,34,8,5
"GUERRERO",34,2020,201,"2020-08-16",2020,34,8,5
"HIDALGO",34,2020,44,"2020-08-16",2020,34,8,5
"JALISCO",34,2020,710,"2020-08-16",2020,34,8,5
"MICHOACÁN",34,2020,328,"2020-08-16",2020,34,8,5
"MORELOS",34,2020,160,"2020-08-16",2020,34,8,5
"MÉXICO",34,2020,22,"2020-08-16",2020,34,8,5
"NAYARIT",34,2020,123,"2020-08-16",2020,34,8,5
"NUEVO LEÓN",34,2020,72,"2020-08-16",2020,34,8,5
"OAXACA",34,2020,84,"2020-08-16",2020,34,8,5
"PUEBLA",34,2020,178,"2020-08-16",2020,34,8,5
"QUERÉTARO",34,2020,46,"2020-08-16",2020,34,8,5
"QUINTANA ROO",34,2020,29,"2020-08-16",2020,34,8,5
"SAN LUIS POTOSÍ",34,2020,174,"2020-08-16",2020,34,8,5
"SINALOA",34,2020,20,"2020-08-16",2020,34,8,5
"SONORA",34,2020,1,"2020-08-16",2020,34,8,5
"TABASCO",34,2020,17,"2020-08-16",2020,34,8,5
"TAMAULIPAS",34,2020,309,"2020-08-16",2020,34,8,5
"VERACRUZ",34,2020,110,"2020-08-16",2020,34,8,5
"YUCATÁN",34,2020,14,"2020-08-16",2020,34,8,5
"BAJA CALIFORNIA SUR",34,2021,7,"2021-08-22",2021,34,8,6
"CAMPECHE",34,2021,4,"2021-08-22",2021,34,8,6
"CHIAPAS",34,2021,26,"2021-08-22",2021,34,8,6
"CIUDAD DE MÉXICO",34,2021,2,"2021-08-22",2021,34,8,6
"COAHUILA",34,2021,14,"2021-08-22",2021,34,8,6
"COLIMA",34,2021,12,"2021-08-22",2021,34,8,6
"DURANGO",34,2021,3,"2021-08-22",2021,34,8,6
"GUANAJUATO",34,2021,7,"2021-08-22",2021,34,8,6
"GUERRERO",34,2021,44,"2021-08-22",2021,34,8,6
"HIDALGO",34,2021,7,"2021-08-22",2021,34,8,6
"JALISCO",34,2021,117,"2021-08-22",2021,34,8,6
"MICHOACÁN",34,2021,33,"2021-08-22",2021,34,8,6
"MORELOS",34,2021,121,"2021-08-22",2021,34,8,6
"MÉXICO",34,2021,15,"2021-08-22",2021,34,8,6
"NAYARIT",34,2021,20,"2021-08-22",2021,34,8,6
"NUEVO LEÓN",34,2021,34,"2021-08-22",2021,34,8,6
"OAXACA",34,2021,122,"2021-08-22",2021,34,8,6
"PUEBLA",34,2021,35,"2021-08-22",2021,34,8,6
"QUINTANA ROO",34,2021,25,"2021-08-22",2021,34,8,6
"SAN LUIS POTOSÍ",34,2021,22,"2021-08-22",2021,34,8,6
"SINALOA",34,2021,24,"2021-08-22",2021,34,8,6
"SONORA",34,2021,11,"2021-08-22",2021,34,8,6
"TABASCO",34,2021,10,"2021-08-22",2021,34,8,6
"TAMAULIPAS",34,2021,18,"2021-08-22",2021,34,8,6
"VERACRUZ",34,2021,78,"2021-08-22",2021,34,8,6
"YUCATÁN",34,2021,6,"2021-08-22",2021,34,8,6
"BAJA CALIFORNIA",34,2022,1,"2022-08-21",2022,34,8,7
"BAJA CALIFORNIA SUR",34,2022,6,"2022-08-21",2022,34,8,7
"CAMPECHE",34,2022,22,"2022-08-21",2022,34,8,7
"CHIAPAS",34,2022,137,"2022-08-21",2022,34,8,7
"CHIHUAHUA",34,2022,3,"2022-08-21",2022,34,8,7
"CIUDAD DE MÉXICO",34,2022,4,"2022-08-21",2022,34,8,7
"COAHUILA",34,2022,41,"2022-08-21",2022,34,8,7
"COLIMA",34,2022,23,"2022-08-21",2022,34,8,7
"GUANAJUATO",34,2022,4,"2022-08-21",2022,34,8,7
"GUERRERO",34,2022,141,"2022-08-21",2022,34,8,7
"HIDALGO",34,2022,5,"2022-08-21",2022,34,8,7
"JALISCO",34,2022,89,"2022-08-21",2022,34,8,7
"MICHOACÁN",34,2022,37,"2022-08-21",2022,34,8,7
"MORELOS",34,2022,77,"2022-08-21",2022,34,8,7
"MÉXICO",34,2022,119,"2022-08-21",2022,34,8,7
"NAYARIT",34,2022,23,"2022-08-21",2022,34,8,7
"NUEVO LEÓN",34,2022,19,"2022-08-21",2022,34,8,7
"OAXACA",34,2022,211,"2022-08-21",2022,34,8,7
"PUEBLA",34,2022,23,"2022-08-21",2022,34,8,7
"QUINTANA ROO",34,2022,77,"2022-08-21",2022,34,8,7
"SAN LUIS POTOSÍ",34,2022,4,"2022-08-21",2022,34,8,7
"SINALOA",34,2022,65,"2022-08-21",2022,34,8,7
"SONORA",34,2022,330,"2022-08-21",2022,34,8,7
"TABASCO",34,2022,123,"2022-08-21",2022,34,8,7
"TAMAULIPAS",34,2022,11,"2022-08-21",2022,34,8,7
"VERACRUZ",34,2022,234,"2022-08-21",2022,34,8,7
"YUCATÁN",34,2022,46,"2022-08-21",2022,34,8,7
"AGUASCALIENTES",34,2023,1,"2023-08-20",2023,34,8,8
"BAJA CALIFORNIA",34,2023,3,"2023-08-20",2023,34,8,8
"BAJA CALIFORNIA SUR",34,2023,23,"2023-08-20",2023,34,8,8
"CAMPECHE",34,2023,212,"2023-08-20",2023,34,8,8
"CHIAPAS",34,2023,561,"2023-08-20",2023,34,8,8
"CHIHUAHUA",34,2023,1,"2023-08-20",2023,34,8,8
"CIUDAD DE MÉXICO",34,2023,20,"2023-08-20",2023,34,8,8
"COAHUILA",34,2023,11,"2023-08-20",2023,34,8,8
"COLIMA",34,2023,84,"2023-08-20",2023,34,8,8
"DURANGO",34,2023,4,"2023-08-20",2023,34,8,8
"GUANAJUATO",34,2023,62,"2023-08-20",2023,34,8,8
"GUERRERO",34,2023,560,"2023-08-20",2023,34,8,8
"HIDALGO",34,2023,32,"2023-08-20",2023,34,8,8
"JALISCO",34,2023,253,"2023-08-20",2023,34,8,8
"MICHOACÁN",34,2023,86,"2023-08-20",2023,34,8,8
"MORELOS",34,2023,1284,"2023-08-20",2023,34,8,8
"MÉXICO",34,2023,63,"2023-08-20",2023,34,8,8
"NAYARIT",34,2023,55,"2023-08-20",2023,34,8,8
"NUEVO LEÓN",34,2023,44,"2023-08-20",2023,34,8,8
"OAXACA",34,2023,938,"2023-08-20",2023,34,8,8
"PUEBLA",34,2023,301,"2023-08-20",2023,34,8,8
"QUERÉTARO",34,2023,9,"2023-08-20",2023,34,8,8
"QUINTANA ROO",34,2023,785,"2023-08-20",2023,34,8,8
"SAN LUIS POTOSÍ",34,2023,99,"2023-08-20",2023,34,8,8
"SINALOA",34,2023,43,"2023-08-20",2023,34,8,8
"SONORA",34,2023,30,"2023-08-20",2023,34,8,8
"TABASCO",34,2023,203,"2023-08-20",2023,34,8,8
"TAMAULIPAS",34,2023,21,"2023-08-20",2023,34,8,8
"TLAXCALA",34,2023,1,"2023-08-20",2023,34,8,8
"VERACRUZ",34,2023,1654,"2023-08-20",2023,34,8,8
"YUCATÁN",34,2023,2653,"2023-08-20",2023,34,8,8
"AGUASCALIENTES",34,2024,74,"2024-08-18",2024,34,8,9
"BAJA CALIFORNIA",34,2024,18,"2024-08-18",2024,34,8,9
"BAJA CALIFORNIA SUR",34,2024,232,"2024-08-18",2024,34,8,9
"CAMPECHE",34,2024,163,"2024-08-18",2024,34,8,9
"CHIAPAS",34,2024,713,"2024-08-18",2024,34,8,9
"CHIHUAHUA",34,2024,7,"2024-08-18",2024,34,8,9
"CIUDAD DE MÉXICO",34,2024,43,"2024-08-18",2024,34,8,9
"COAHUILA",34,2024,546,"2024-08-18",2024,34,8,9
"COLIMA",34,2024,1480,"2024-08-18",2024,34,8,9
"DURANGO",34,2024,159,"2024-08-18",2024,34,8,9
"GUANAJUATO",34,2024,584,"2024-08-18",2024,34,8,9
"GUERRERO",34,2024,1481,"2024-08-18",2024,34,8,9
"HIDALGO",34,2024,132,"2024-08-18",2024,34,8,9
"JALISCO",34,2024,2456,"2024-08-18",2024,34,8,9
"MICHOACÁN",34,2024,1163,"2024-08-18",2024,34,8,9
"MORELOS",34,2024,1743,"2024-08-18",2024,34,8,9
"MÉXICO",34,2024,299,"2024-08-18",2024,34,8,9
"NAYARIT",34,2024,1805,"2024-08-18",2024,34,8,9
"NUEVO LEÓN",34,2024,2027,"2024-08-18",2024,34,8,9
"OAXACA",34,2024,1239,"2024-08-18",2024,34,8,9
"PUEBLA",34,2024,889,"2024-08-18",2024,34,8,9
"QUERÉTARO",34,2024,396,"2024-08-18",2024,34,8,9
"QUINTANA ROO",34,2024,216,"2024-08-18",2024,34,8,9
"SAN LUIS POTOSÍ",34,2024,579,"2024-08-18",2024,34,8,9
"SINALOA",34,2024,289,"2024-08-18",2024,34,8,9
"SONORA",34,2024,40,"2024-08-18",2024,34,8,9
"TABASCO",34,2024,375,"2024-08-18",2024,34,8,9
"TAMAULIPAS",34,2024,658,"2024-08-18",2024,34,8,9
"VERACRUZ",34,2024,1092,"2024-08-18",2024,34,8,9
"YUCATÁN",34,2024,186,"2024-08-18",2024,34,8,9
"ZACATECAS",34,2024,17,"2024-08-18",2024,34,8,9
"BAJA CALIFORNIA SUR",35,2020,3,"2020-08-23",2020,35,8,5
"CAMPECHE",35,2020,6,"2020-08-23",2020,35,8,5
"CHIAPAS",35,2020,31,"2020-08-23",2020,35,8,5
"CIUDAD DE MÉXICO",35,2020,1,"2020-08-23",2020,35,8,5
"COAHUILA",35,2020,77,"2020-08-23",2020,35,8,5
"COLIMA",35,2020,33,"2020-08-23",2020,35,8,5
"DURANGO",35,2020,19,"2020-08-23",2020,35,8,5
"GUANAJUATO",35,2020,45,"2020-08-23",2020,35,8,5
"GUERRERO",35,2020,172,"2020-08-23",2020,35,8,5
"HIDALGO",35,2020,57,"2020-08-23",2020,35,8,5
"JALISCO",35,2020,714,"2020-08-23",2020,35,8,5
"MICHOACÁN",35,2020,395,"2020-08-23",2020,35,8,5
"MORELOS",35,2020,173,"2020-08-23",2020,35,8,5
"MÉXICO",35,2020,26,"2020-08-23",2020,35,8,5
"NAYARIT",35,2020,127,"2020-08-23",2020,35,8,5
"NUEVO LEÓN",35,2020,57,"2020-08-23",2020,35,8,5
"OAXACA",35,2020,76,"2020-08-23",2020,35,8,5
"PUEBLA",35,2020,230,"2020-08-23",2020,35,8,5
"QUERÉTARO",35,2020,38,"2020-08-23",2020,35,8,5
"QUINTANA ROO",35,2020,24,"2020-08-23",2020,35,8,5
"SAN LUIS POTOSÍ",35,2020,227,"2020-08-23",2020,35,8,5
"SINALOA",35,2020,21,"2020-08-23",2020,35,8,5
"SONORA",35,2020,2,"2020-08-23",2020,35,8,5
"TABASCO",35,2020,7,"2020-08-23",2020,35,8,5
"TAMAULIPAS",35,2020,418,"2020-08-23",2020,35,8,5
"VERACRUZ",35,2020,120,"2020-08-23",2020,35,8,5
"YUCATÁN",35,2020,8,"2020-08-23",2020,35,8,5
"ZACATECAS",35,2020,1,"2020-08-23",2020,35,8,5
"AGUASCALIENTES",35,2021,1,"2021-08-29",2021,35,8,6
"BAJA CALIFORNIA SUR",35,2021,6,"2021-08-29",2021,35,8,6
"CAMPECHE",35,2021,4,"2021-08-29",2021,35,8,6
"CHIAPAS",35,2021,33,"2021-08-29",2021,35,8,6
"CIUDAD DE MÉXICO",35,2021,1,"2021-08-29",2021,35,8,6
"COAHUILA",35,2021,18,"2021-08-29",2021,35,8,6
"COLIMA",35,2021,23,"2021-08-29",2021,35,8,6
"DURANGO",35,2021,1,"2021-08-29",2021,35,8,6
"GUANAJUATO",35,2021,6,"2021-08-29",2021,35,8,6
"GUERRERO",35,2021,42,"2021-08-29",2021,35,8,6
"HIDALGO",35,2021,9,"2021-08-29",2021,35,8,6
"JALISCO",35,2021,100,"2021-08-29",2021,35,8,6
"MICHOACÁN",35,2021,35,"2021-08-29",2021,35,8,6
